Dayn;SiteTerm;ka010;eps010;HeSpec;GWL;NDVI;rb;pd;Po;alfa;teta1;teta2;MEAN_B02;MEAN_B03;MEAN_B04;MEAN_B05;MEAN_B06;MEAN_B07;MEAN_B08;MEAN_B8A;MEAN_B11;MEAN_B12;NDWI;NDMI;VDSI;NDVIsat;TCwet;NMDI;STR;NDRE;NSMI;AVI;BSI;SI;NPCRI;NDWIsent;GCC;ARI;ARI2;EVI;EVI2;MSI;MCARI;NDII;ChRE;CCCI;NDVI_GR;PSRI;SAVI;MSAVI2;SR;BAI;CIg;CIre;CM;EVI3;FMR;GNDVI;IrOxR;MTVI2;MCARI2;NBRI;NDBI;NDSI;NDVIre;RTVICore;SRre;VARI;EVSI;WCI;ChlAP8;ChlAP1;NDCI;3BI;Idrozd;OPTRAMexp;FAI;SABI;IGAG;VBFAH;SA;SEI ;MAI;SUI;SS;GLI;OSAVI;NSDSI1;NSDSI2;NSDSI3;GVMI;SMI;SMDI;WI;MNDWI;NDWI2;AWEI1;AWEI2;AWEI3;MLSWI;SWM;SWCI;ANDWI;AWEInsh;AWEIsh;LSWI;MLSWI26;MLSWI27;MuWIR;NDPonI;NDTI;NDVI_MNDWI;NWI;OSI;PI;RNDVI;S2WI;TWI;WI1;WI2;WI2015;WRI;OPTRAMlin
172;ZS_S4S5_3;5.8;0.0018;86.3;112.6;0.53;1.01;2.277;0.5564;0.2197;0.1761;0.1431;0.039381716;0.056159986;0.048770886;0.091056892;0.224999086;0.282214416;0.295949367;0.313463924;0.183974262;0.110961885;-0.681008269;0.233318592;0.153981716;0.717040785;0.03301504;0.622163756;3.561532741;0.529429359;0.247553167;0.159573292;-0.180584805;0.951871059;0.106510415;0.233318592;0.389155144;6.824127133;1.925867056;0.477838352;0.441153729;0.621641004;0.06591866;0.233318592;0.322651454;0.7383532;0.476497658;0.10311323;0.438923679;0.746775073;6.068156454;17.15368084;4.269755007;2.250158901;1.657995105;0.477838352;0.621641004;0.681008269;1.238414451;0.298830517;0.298830517;0.233318592;-0.233318592;-0.532261753;0.529429359;18.09135373;3.250158901;0.112726087;-0.580907387;3.406017721;0.916694847;-0.045828094;0.302414916;2.142416722;0.502306826;0.5180606;0.272502288;2.587126629;6.24034025;0.24432909;1.396488593;0.233318592;0.056512122;0.231883996;665.0308898;0.120552001;0.568091009;0.39686191;0.657995105;0.247553167;0.084771242;-0.717040785;-0.233318592;0.189762142;-0.532261753;-0.580907387;-0.799124156;-0.890389627;-0.567844233;0.727705079;0.199076887;0.199076887;-0.607418497;-0.280099262;-0.567844233;0.233318592;0.585655171;0.727705079;-0.783138318;0.532261753;-0.070418741;1.249302539;-0.875031688;2.664456579;0.858520393;-0.717040785;-0.098530411;-2.937376986;-0.327915781;-0.476110513;-25.40352103;0.218640771;0.514763588
192;ZS_S4S5_4;4.7;0.0009;85.8;119.7;0.2;1.01;2.277;0.5564;0.1682;0.1472;0.103;0.062074965;0.077593741;0.093380591;0.125672714;0.201588537;0.234922644;0.242566948;0.26862398;0.232105415;0.15438699;-0.51528252;0.022039482;0.201336076;0.444076351;0.055295853;0.551204683;2.315808352;0.317440638;0.201086551;0.170784437;0.033079145;0.922228333;0.201379911;0.022039482;0.332949905;4.930460649;1.158276853;0.278897157;0.268009968;0.956871564;0.030518075;0.022039482;0.534953601;0.714833468;0.173120846;0.249104398;0.267695669;0.576087966;2.597616337;29.96298936;2.126114867;0.930148075;1.50340009;0.278897157;0.956871564;0.51528252;1.504319672;0.142641534;0.142641534;0.022039482;-0.022039482;-0.498908927;0.317440638;10.03969128;1.930148075;-0.144967321;-0.42620826;1.474528819;0.61120561;-0.02181185;0.147416738;0.554708511;0.37042629;0.536080676;0.175169737;1.068144479;2.966797808;0.155274097;0.842860775;0.022039482;0.098272464;0.038618141;665.0427779;-0.000862962;0.348940484;0.334841067;0.50340009;0.201086551;-0.14125799;-0.444076351;-0.022039482;0.319885878;-0.498908927;-0.42620826;-1.006104624;-1.103252655;-0.494545974;0.661365219;0.294242338;0.294242338;-0.45935052;-0.254124209;-0.494545974;0.022039482;0.530881471;0.661365219;-0.749276528;0.498908927;0.092334617;0.942985279;-0.82036787;2.754320238;0.722038176;-0.444076351;-0.102529122;-1.426531809;-0.331032877;-0.426458429;-23.11683481;0.360194411;0.468137185
237;ZS_S4S5_5;7.3;0.0101;2.8;109;0.15;1.01;2.277;0.5564;0.2761;0.2068;0.187;0.070671871;0.09793706;0.120277215;0.145159705;0.192238819;0.212895429;0.209460127;0.239203165;0.267397328;0.199881786;-0.36279794;-0.121497946;0.246330802;0.27046652;0.069426266;0.559755958;1.601419439;0.181322127;0.144486538;0.166818409;0.161038473;0.903477319;0.259783095;-0.121497946;0.33901612;3.321675173;0.707169461;0.159131941;0.160963358;1.276602531;0.018631707;-0.121497946;0.681835704;0.670405071;-0.020469191;0.34172944;0.161224957;0.480697954;1.74147802;43.95701991;1.138721803;0.442963301;1.337777357;0.159131941;1.276602531;0.36279794;1.701910734;0.067636089;0.067636089;-0.121497946;0.121497946;-0.463849757;0.181322127;5.314811533;1.442963301;-0.151415145;-0.37949387;1.830684941;0.417752292;-0.011098312;0.09374163;0.273971557;0.337997646;0.478367931;0.116738742;0.528933496;2.293362741;0.097797742;0.503858256;-0.121497946;0.135247064;0.075794107;665.0637414;0.012732005;0.211240125;0.252491459;0.337777357;0.144486538;-0.331848065;-0.27046652;0.121497946;0.467568993;-0.463849757;-0.37949387;-1.195486586;-1.279881013;-0.449742106;0.596370325;0.353583507;0.353583507;-0.401660001;-0.180531188;-0.449742106;-0.121497946;0.494493005;0.596370325;-0.299528378;0.463849757;0.102377146;0.734316277;-0.810888895;3.087710482;0.63523326;-0.27046652;-0.158595656;-0.782180833;-0.342304481;-0.477575935;-22.05822644;0.457609027;0.451414283
242;ZS_S4S5_6;8.1;0.0177;3.3;118.1;0.13;1.01;2.277;0.5564;0.3016;0.2207;0.2068;0.070817229;0.093424402;0.113940014;0.136132771;0.17879993;0.203302039;0.199437131;0.226727145;0.248391069;0.189014838;-0.361989256;-0.109314103;0.220696624;0.272824991;0.066479885;0.584931631;1.739802384;0.188647312;0.135746294;0.15894632;0.145556184;0.907101947;0.233402404;-0.109314103;0.335839563;3.358071737;0.682702832;0.158099862;0.156233174;1.245460501;0.016309984;-0.109314103;0.669608486;0.691459062;-0.019486862;0.316770052;0.157670616;0.472496351;1.750369547;50.92417851;1.13474345;0.465019258;1.314135288;0.158099862;1.245460501;0.361989256;1.608930698;0.066331707;0.066331707;-0.109314103;0.109314103;-0.453363524;0.188647312;5.27030872;1.465019258;-0.150245584;-0.371072373;1.652924602;0.394783079;-0.010237201;0.08874519;0.255823032;0.336588372;0.525374803;0.110680013;0.520556913;2.301161864;0.093408366;0.483034558;-0.109314103;0.125448822;0.057351815;665.0624977;0.005628437;0.209508753;0.23904334;0.314135288;0.135746294;-0.328490397;-0.272824991;0.109314103;0.468440365;-0.453363524;-0.371072373;-1.115296466;-1.189516755;-0.414617774;0.617988892;0.366751427;0.366751427;-0.39196909;-0.149935144;-0.414617774;-0.109314103;0.526402333;0.617988892;-0.396923768;0.453363524;0.098935064;0.726188515;-0.799855291;2.928163365;0.636412496;-0.272824991;-0.162640186;-0.765231906;-0.338446017;-0.454900006;-20.52045795;0.46304457;0.49234647
247;ZS_S4S5_7;8.7;0.018;5.8;123.6;0.13;1.01;2.277;0.5564;0.3191;0.2304;0.2205;0.065580309;0.094848312;0.117909001;0.140865541;0.184726371;0.207726301;0.207087553;0.227305556;0.260531857;0.196431224;-0.371732058;-0.114290174;0.247280239;0.274398452;0.067272002;0.560059906;1.643635789;0.190318788;0.140275299;0.164609962;0.16245059;0.906968588;0.285186596;-0.114290174;0.340767127;3.444181974;0.715447181;0.156707714;0.161531381;1.258075887;0.016430782;-0.114290174;0.678130505;0.693585503;-0.013504419;0.371479721;0.162143498;0.479949017;1.7563337;45.5467144;1.183355168;0.470107952;1.326326089;0.156707714;1.258075887;0.371732058;1.797932984;0.067002645;0.067002645;-0.114290174;0.114290174;-0.466214941;0.190318788;5.49980872;1.470107952;-0.156686768;-0.376869601;1.903759419;0.384346152;-0.010452145;0.088712513;0.255319275;0.333136987;0.489796827;0.115892038;0.555876816;2.302640894;0.098071235;0.503833623;-0.114290174;0.134992533;0.087893246;665.0615255;0.0166333;0.213294545;0.246037601;0.326326089;0.140275299;-0.325904614;-0.274398452;0.114290174;0.458010687;-0.466214941;-0.376869601;-1.174566139;-1.25469193;-0.44783583;0.602905988;0.343075198;0.343075198;-0.409293099;-0.1743202;-0.44783583;-0.114290174;0.50537137;0.602905988;-0.244998332;0.466214941;0.108389643;0.740613393;-0.820237039;3.244225523;0.637199226;-0.274398452;-0.16473826;-0.766923316;-0.348747162;-0.499408987;-21.87349072;0.454979647;0.460067687
292;ZS_S4S5_8;6.8;0.0058;1.9;95.2;0.18;1.01;2.277;0.5564;0.2587;0.1974;0.1734;0.042146765;0.06174346;0.076697609;0.10107398;0.146425176;0.161425738;0.157997468;0.180589944;0.20534339;0.15954135;-0.438034049;-0.130307176;0.197747468;0.346406325;0.043691077;0.595374017;2.213754431;0.219721194;0.125524678;0.120913654;0.16984503;0.939697728;0.290723428;-0.130307176;0.341902655;6.302304198;1.017354109;0.156095844;0.158030647;1.299662531;0.021757633;-0.130307176;0.62613299;0.634287477;0.065971178;0.341837175;0.165986942;0.454152493;2.060005135;98.55610157;1.558934478;0.56318637;1.287085695;0.156095844;1.299662531;0.438034049;1.819774514;0.07173163;0.07173163;-0.130307176;0.130307176;-0.537652565;0.219721194;4.72980872;1.56318637;-0.1552963;-0.456124398;1.965678022;0.36758289;-0.010487412;0.137121862;0.460430004;0.359559165;0.610698642;0.105395418;0.782555426;2.530486669;0.087066492;0.459321239;-0.130307176;0.086094515;0.093554155;665.0332627;0.019157846;0.238938467;0.223050956;0.287085695;0.125524678;-0.390091703;-0.346406325;0.130307176;0.390787653;-0.537652565;-0.456124398;-0.99538525;-1.052637799;-0.38839121;0.681409166;0.285930478;0.285930478;-0.486579888;-0.175160373;-0.38839121;-0.130307176;0.607878571;0.681409166;-0.467809746;0.537652565;0.108018157;0.88405889;-0.850815561;3.284737714;0.673203163;-0.346406325;-0.224343556;-0.988715523;-0.441954828;-0.582060003;-19.11908671;0.381022574;0.548300525
302;ZS_S4S5_9;8.6;0.01;5.4;91.5;0.16;1.01;2.277;0.5564;0.3163;0.2288;0.2183;0.034678692;0.049533966;0.06168706;0.082609634;0.122217018;0.135285654;0.139512518;0.153891772;0.165333404;0.121378903;-0.475959931;-0.084701432;0.15766308;0.386807258;0.035233253;0.555670167;3.180021459;0.256178336;0.153305246;0.104053345;0.131674271;0.951302708;0.280269368;-0.084701432;0.339506935;8.083041739;1.093519588;0.15570763;0.155495473;1.18507935;0.019160135;-0.084701432;0.610631149;0.662289372;0.112834886;0.326939693;0.166483537;0.443910905;2.26161721;128.3676979;1.816502052;0.688816549;1.362126363;0.15570763;1.18507935;0.475959931;1.778817393;0.073018194;0.073018194;-0.084701432;0.084701432;-0.538934495;0.256178336;4.790502813;1.688816549;-0.158776111;-0.456550662;1.833517536;0.325519233;-0.009342405;0.144996903;0.501790018;0.36349533;0.8668147;0.097238582;0.924153907;2.69162559;0.082511944;0.439691848;-0.084701432;0.068376415;0.081800978;665.0255826;0.013826583;0.249938083;0.265853722;0.362126363;0.153305246;-0.348948307;-0.386807258;0.084701432;0.355050336;-0.538934495;-0.456550662;-0.776924736;-0.831867862;-0.3291;0.752758818;0.276246629;0.276246629;-0.489972173;-0.164283896;-0.3291;-0.084701432;0.67765639;0.752758818;-0.548097738;0.538934495;0.109269754;0.925741753;-0.849518649;3.207186326;0.693403629;-0.386807258;-0.190056114;-1.105665524;-0.420360018;-0.555565469;-15.4480121;0.364843414;0.778913674
157;Z_S3S2_1;16;0.0202;83.8;70.6;0.75;1.01;2.277;0.5564;0.4685;0.3222;0.3367;0.052218657;0.072445805;0.044003751;0.107461007;0.388895163;0.53859921;0.526920632;0.56983307;0.184032971;0.082664363;-0.758258721;0.482292598;0.123599408;0.84585086;0.036602183;0.697948884;5.089887813;0.661210223;0.380088568;0.226888299;-0.434976463;0.943701284;-0.085374149;0.482292598;0.429516642;4.497720826;2.422468885;0.862780986;0.737782497;0.349261274;0.137866128;0.482292598;0.199519429;0.781710174;0.638001393;-0.076445461;0.676401931;1.279763049;11.97444802;4.521808442;6.273307752;3.903365853;2.226267331;0.862780986;0.349261274;0.758258721;0.842682546;0.572866371;0.572866371;0.482292598;-0.482292598;-0.435073688;0.661210223;37.40121422;4.903365853;0.442809521;-0.614064343;1.066755635;1.800525254;-0.10898845;0.418957231;5.218830854;0.60695243;0.640522984;0.509144576;3.873733322;12.08640123;0.47194903;2.728343958;0.482292598;0.055992504;0.32456137;665.04709;0.201851393;0.766404288;0.550817646;1.226267331;0.380088568;0.505500968;-0.84585086;-0.482292598;0.137489026;-0.435073688;-0.614064343;-0.678695064;-0.805405824;-0.853763327;0.702509057;0.175348239;0.175348239;-0.649442719;-0.350751826;-0.853763327;0.482292598;0.43987364;0.702509057;-0.564191626;0.435073688;-0.244243554;1.280924548;-0.876527793;2.230037336;0.92292543;-0.84585086;0.130422592;-5.896486115;-0.065879361;-0.225719336;-36.7944539;0.163793467;0.72881333
172;Z_S3S2_3;8.6;0.0072;96.4;92.2;0.57;1.01;2.277;0.5564;0.3163;0.2288;0.2183;0.043885291;0.066082922;0.052831885;0.109298124;0.254505528;0.322183218;0.35035153;0.35224383;0.206815893;0.121898223;-0.682625097;0.257616707;0.171877196;0.737926296;0.036984026;0.611504352;3.162731626;0.524428559;0.258332898;0.183137412;-0.205829962;0.945689271;0.092502641;0.257616707;0.405914508;5.983214927;1.92769144;0.555819276;0.508876558;0.590309662;0.098936198;0.257616707;0.33924214;0.710678778;0.493188418;0.081854966;0.494118314;0.845067213;6.631440973;11.5568402;4.301695498;2.205466993;1.69662763;0.555819276;0.590309662;0.682625097;1.203863163;0.359417241;0.359417241;0.257616707;-0.257616707;-0.515696527;0.524428559;21.26265449;3.205466993;0.176610982;-0.593049587;2.512742768;1.045568385;-0.044370582;0.348277527;2.488727013;0.536994814;0.40186493;0.326361094;2.705505854;6.795488798;0.292409768;1.680901947;0.257616707;0.064846354;0.281751964;665.0347892;0.154876789;0.612807086;0.410595476;0.69662763;0.258332898;0.173525539;-0.737926296;-0.257616707;0.188618905;-0.515696527;-0.593049587;-0.879592794;-0.985739882;-0.657133095;0.684015953;0.197370142;0.197370142;-0.61323976;-0.315299654;-0.657133095;0.257616707;0.517047288;0.684015953;-0.635973127;0.515696527;-0.111433023;1.253622824;-0.878593999;2.709673428;0.868963148;-0.737926296;-0.054499558;-2.854275972;-0.296919678;-0.470571107;-29.30702083;0.213427423;0.407039201
192;Z_S3S2_4;7.6;0.0046;96.7;98.7;0.22;1.01;2.277;0.5564;0.286;0.2122;0.1947;0.069670089;0.091007108;0.103107897;0.145823791;0.240315597;0.277930405;0.290396742;0.315129023;0.248707897;0.155097927;-0.522778244;0.077329783;0.212475617;0.475950792;0.062277998;0.54195723;2.30131868;0.331421702;0.231819267;0.198307225;-0.011590445;0.911967211;0.193530491;0.077329783;0.34500474;4.13056117;1.148008538;0.33769627;0.322563137;0.856441761;0.044907115;0.077329783;0.524677359;0.696336066;0.198719098;0.229302834;0.314417245;0.645556411;2.8164355;18.83511663;2.190923764;0.991422256;1.603553975;0.33769627;0.856441761;0.522778244;1.479944967;0.185323903;0.185323903;0.077329783;-0.077329783;-0.464214967;0.331421702;12.46339882;1.991422256;-0.09723812;-0.413852937;2.644912344;0.743123989;-0.025887957;0.171596849;0.682733383;0.393373756;0.497859906;0.214559956;1.165621813;3.159393436;0.191955163;1.058129068;0.077329783;0.113255053;0.087486522;665.0513123;0.026032785;0.39250811;0.376385195;0.603553975;0.231819267;-0.029189775;-0.475950792;-0.077329783;0.313388872;-0.464214967;-0.413852937;-1.012909181;-1.129921644;-0.550243583;0.641268152;0.298044544;0.298044544;-0.449293337;-0.276883045;-0.550243583;0.077329783;0.480945419;0.641268152;-0.571005436;0.464214967;0.06233825;0.940165759;-0.817587164;2.786202919;0.737975396;-0.475950792;-0.030819099;-1.592190102;-0.260420594;-0.380071149;-24.93964107;0.360069253;0.431713776
237;Z_S3S2_5;9.4;0.0161;1.4;99.2;0.16;1.01;2.277;0.5564;0.3381;0.2409;0.2352;0.059848963;0.086151826;0.09523692;0.13315923;0.221958342;0.251161797;0.233704146;0.272281935;0.252613722;0.172811747;-0.461308628;-0.03888316;0.228152715;0.420948432;0.05725715;0.546687751;1.979727698;0.274066376;0.187581563;0.167580835;0.084654217;0.919465664;0.228182964;-0.03888316;0.357124209;4.097608879;1.029162808;0.255237538;0.25006477;1.080912452;0.039877514;-0.03888316;0.530173107;0.651068766;0.126032993;0.265756693;0.250561647;0.557856757;2.453923814;33.11716951;1.71270101;0.755072826;1.461785588;0.255237538;1.080912452;0.461308628;1.59128771;0.138509044;0.138509044;-0.03888316;0.03888316;-0.491377876;0.274066376;8.578968411;1.755072826;-0.074749959;-0.452426366;4.342750348;0.622787434;-0.025438401;0.166037431;0.663727234;0.394452184;0.460778122;0.167944151;0.948400528;2.852349335;0.141970628;0.782300712;-0.03888316;0.109491985;0.141003165;665.052112;0.052591079;0.328509903;0.315905145;0.461785588;0.187581563;-0.21061451;-0.420948432;0.03888316;0.368636277;-0.491377876;-0.452426366;-1.099753455;-1.199505923;-0.497451209;0.631966034;0.300216791;0.300216791;-0.464134908;-0.249041313;-0.497451209;-0.03888316;0.504148891;0.631966034;-0.37989961;0.491377876;0.050086314;0.912326308;-0.833516699;3.030775067;0.710474216;-0.420948432;-0.129595681;-1.405713195;-0.334641355;-0.485525826;-23.25846871;0.372983923;0.398852746
242;Z_S3S2_6;8.6;0.0146;2.7;104.7;0.15;1.01;2.277;0.5564;0.3163;0.2288;0.2183;0.063564462;0.087644719;0.102448963;0.134043337;0.197895459;0.227909477;0.218616486;0.25561461;0.270800395;0.191432577;-0.427647267;-0.106624661;0.246120434;0.361818821;0.060477195;0.526137423;1.707601941;0.239815096;0.171705229;0.163798849;0.138944461;0.915307477;0.234225042;-0.106624661;0.345522983;3.949426753;0.900111785;0.214082096;0.211043331;1.238700705;0.029196294;-0.106624661;0.588142882;0.662804371;0.06978736;0.29008903;0.212225814;0.521277658;2.133906272;39.73743576;1.49434865;0.630938853;1.414599332;0.214082096;1.238700705;0.427647267;1.611733353;0.106680108;0.106680108;-0.106624661;0.106624661;-0.510972724;0.239815096;7.147597236;1.630938853;-0.117002577;-0.451042788;2.439866771;0.53757442;-0.016128875;0.133595779;0.455294887;0.367866319;0.432171119;0.147700013;0.768257071;2.587726171;0.121876349;0.656313685;-0.106624661;0.113576974;0.097284311;665.0540457;0.027178242;0.280116408;0.293086051;0.414599332;0.171705229;-0.303280384;-0.361818821;0.106624661;0.400906265;-0.510972724;-0.451042788;-1.214506639;-1.313716412;-0.499307206;0.606436246;0.308957837;0.308957837;-0.457129843;-0.260837241;-0.499307206;-0.106624661;0.485260338;0.606436246;-0.451109579;0.510972724;0.077878679;0.872791545;-0.829222801;2.990565422;0.68090941;-0.361818821;-0.176324077;-1.049909752;-0.371896459;-0.50144941;-24.06589092;0.388408512;0.381781277
247;Z_S3S2_7;9;0.0148;5.8;104.7;0.14;1.01;2.277;0.5564;0.3275;0.2349;0.2269;0.050981836;0.076658934;0.094487463;0.125081639;0.188113623;0.203001579;0.201644817;0.236921125;0.256834452;0.179011649;-0.44909881;-0.12037542;0.249358243;0.361856378;0.053800406;0.505484958;1.88262015;0.234334188;0.178555695;0.151523826;0.163416666;0.925785515;0.299070849;-0.12037542;0.345111168;5.05001546;1.025161115;0.193256572;0.198419293;1.273697264;0.027679983;-0.12037542;0.616160914;0.647588938;0.081810996;0.347817852;0.201896137;0.503554488;2.134090714;49.76698512;1.630415103;0.612105657;1.434735975;0.193256572;1.273697264;0.44909881;1.853355433;0.094555947;0.094555947;-0.12037542;0.12037542;-0.540267141;0.234334188;6.406459033;1.612105657;-0.148367614;-0.462103223;2.160337868;0.501121299;-0.016218904;0.139337345;0.486957718;0.362062657;0.488046618;0.137565203;0.839522939;2.584845828;0.114032408;0.605408782;-0.12037542;0.107298772;0.107943674;665.0415942;0.026268091;0.272514217;0.303007649;0.434735975;0.178555695;-0.339270469;-0.361856378;0.12037542;0.380168134;-0.540267141;-0.462103223;-1.166116807;-1.263395311;-0.489842646;0.633685853;0.278400308;0.278400308;-0.483193848;-0.278831244;-0.489842646;-0.12037542;0.513197545;0.633685853;-0.353923752;0.540267141;0.104171221;0.902123519;-0.851898755;3.357007315;0.680928189;-0.361856378;-0.177346927;-1.116589925;-0.400330432;-0.556667127;-23.26997453;0.373291462;0.433018907
292;Z_S3S2_8;14;0.0279;10.6;75.3;0.28;1.01;2.277;0.5564;0.4358;0.2998;0.3112;0.037435439;0.060586278;0.060840573;0.103688055;0.192832675;0.216996249;0.195838203;0.237946101;0.213944916;0.141413228;-0.527453245;-0.044186087;0.19991461;0.525939982;0.037552304;0.53277374;2.606443737;0.307652987;0.204108698;0.12989003;0.081706722;0.946982667;0.238157133;-0.044186087;0.381376086;6.861075043;1.488827547;0.263643387;0.257817925;1.09245751;0.058331868;-0.044186087;0.4778334;0.584958355;0.234540021;0.225726418;0.267612166;0.543271776;3.218875088;50.03633076;2.232385428;0.888724818;1.512905964;0.263643387;1.09245751;0.527453245;1.625213266;0.153523116;0.153523116;-0.044186087;0.044186087;-0.55862008;0.307652987;7.862495558;1.888724818;-0.003027621;-0.557177689;136.5593944;0.627912511;-0.023148569;0.260425698;1.309736459;0.459470956;0.526291615;0.163674317;1.37722164;3.529288332;0.135095692;0.762698479;-0.044186087;0.072959569;0.227589252;665.0293746;0.104336725;0.375822482;0.339020386;0.512905964;0.204108698;-0.261003579;-0.525939982;0.044186087;0.309369047;-0.55862008;-0.557177689;-0.960615869;-1.051280479;-0.461126851;0.700894748;0.239203894;0.239203894;-0.552537546;-0.273507725;-0.461126851;-0.044186087;0.579720056;0.700894748;-0.351832345;0.55862008;0.002094217;1.084560062;-0.87280524;3.24363366;0.762969991;-0.525939982;-0.153916668;-1.747061813;-0.400134392;-0.581373014;-21.11335933;0.296319797;0.4626295
302;Z_S3S2_9;12.4;0.0244;13.2;71.7;0.38;1.01;2.277;0.5564;0.406;0.2808;0.2881;0.032767621;0.053973149;0.044339388;0.086995459;0.182843435;0.20398075;0.20376535;0.226011451;0.163542547;0.096670385;-0.581178992;0.109507048;0.142346693;0.642575243;0.030132422;0.54335334;4.220550034;0.401601205;0.256990156;0.120721517;-0.064469117;0.956267345;0.150074127;0.109507048;0.41175682;7.032878392;1.434571811;0.32561308;0.306562661;0.802602339;0.070734542;0.109507048;0.426488573;0.624987049;0.349091469;0.133015759;0.31965971;0.583351436;4.595583291;42.07589025;2.775309649;1.342252719;1.691754376;0.32561308;0.802602339;0.581178992;1.35314639;0.201109636;0.201109636;0.109507048;-0.109507048;-0.503730994;0.401601205;10.17906713;2.342252719;0.146979532;-0.573417594;3.301752229;0.642806568;-0.026595953;0.324788676;2.021966453;0.521451973;0.77639064;0.181752903;1.837958811;4.822817287;0.155710983;0.900711652;0.109507048;0.057371483;0.30713089;665.0300604;0.166650841;0.453153563;0.408897643;0.691754376;0.256990156;-0.116916866;-0.642575243;-0.109507048;0.264878935;-0.503730994;-0.573417594;-0.671472285;-0.755062488;-0.407428949;0.783469952;0.23615275;0.23615275;-0.559437699;-0.22337537;-0.407428949;0.109507048;0.659207267;0.783469952;-0.247610934;0.503730994;-0.097991176;1.146306237;-0.868070896;3.000295238;0.821287621;-0.642575243;-0.052676784;-2.356280828;-0.283432251;-0.493693978;-17.40375982;0.267657019;0.741594591
